Game ID,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
575550,575550,Hell Girls,Athena Works,"Athena Works, SakuraGame",,3462,472,0,"200,000 .. 500,000",0,0,0,0,0,0,0,3
1556790,1556790,Isonzo,"BlackMill Games, M2H",BlackMill Games,,6763,1617,0,"200,000 .. 500,000",0,0,0,0,989,2999,67,1409
993870,993870,CODE2040,"WANIN Games, Team Weaver",WANIN Games,,360,506,0,"200,000 .. 500,000",0,0,0,0,0,0,0,0
434250,434250,Masked Shooters 2,FreezeNova,FreezeNova,,1127,465,0,"200,000 .. 500,000",0,0,0,0,99,99,0,0
214250,214250,I Am Alive,Ubisoft  Shanghaï,Ubisoft,,1730,833,0,"200,000 .. 500,000",0,0,0,0,1499,1499,0,1
1590910,1590910,Forgive Me Father,Byte Barrel,Fulqrum Publishing,,2702,468,0,"200,000 .. 500,000",0,0,0,0,1199,1999,40,39
635730,635730,Dragonia,Blue Studio,Paradise Project,,4868,902,0,"200,000 .. 500,000",0,0,0,0,199,199,0,1
409510,409510,Genesis Online,Shumkov Dmitriy,Shumkov Dmitriy,,609,1299,0,"200,000 .. 500,000",0,0,0,0,0,0,0,1
461640,461640,Sins Of The Demon RPG,Chandler Rounsley,Senpai Studios,,815,157,0,"200,000 .. 500,000",0,0,0,0,199,199,0,0
2379390,2379390,Tom Clancy’s Rainbow Six Extraction,Ubisoft Montreal,Ubisoft,,997,519,0,"200,000 .. 500,000",0,0,0,0,3999,3999,0,31
369000,369000,Pongo,Drixy Games,Plug In Digital,,391,163,0,"200,000 .. 500,000",0,0,0,0,99,99,0,1
445720,445720,Battle Islands: Commanders,DR Studios,505 Games,,409,447,0,"200,000 .. 500,000",0,0,0,0,0,0,0,12
519140,519140,Minds Eyes,Stanislaw Truchowski,TurnVex,,1166,473,0,"200,000 .. 500,000",0,0,0,0,0,0,0,1
963930,963930,Contractors,Caveman Studio,Caveman Studio,,3149,550,0,"200,000 .. 500,000",0,0,0,0,1999,1999,0,123
1334010,1334010,Last Room,RelluRealGames,Gigantum Games,,264,114,0,"200,000 .. 500,000",0,0,0,0,41,299,86,16
1121560,1121560,Atelier Ryza: Ever Darkness & the Secret Hideout,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",,6409,948,0,"200,000 .. 500,000",0,0,0,0,2399,5999,60,302
449540,449540,There's Poop In My Soup,K Bros Games,K Bros Games,,3849,491,0,"200,000 .. 500,000",0,0,0,0,99,99,0,3
1146630,1146630,Yokai's Secret,Double W,Toffee Cafe,,6062,652,0,"200,000 .. 500,000",0,0,0,0,199,199,0,7
793350,793350,Swarmlake,Dominique Grieshofer,Dominique Grieshofer,,1581,68,0,"200,000 .. 500,000",0,0,0,0,299,299,0,1
712840,712840,King Exit,深爪貴族,Paradise Project,,6425,310,0,"200,000 .. 500,000",0,0,0,0,0,0,0,5
1096200,1096200,The Orville - Interactive Fan Experience,Messy Desk Interactive,Messy Desk Interactive,,850,90,0,"200,000 .. 500,000",0,0,0,0,0,0,0,1
1238880,1238880,Battlefield Hardline,DICE,Electronic Arts,,1977,843,0,"200,000 .. 500,000",0,0,0,0,3999,3999,0,24
337950,337950,The SKIES - BETA,Eforb,Eforb,,1683,2300,0,"200,000 .. 500,000",0,0,0,0,0,0,0,0
1070910,1070910,Are you ready for Valve Index?,Valve,Ubisoft,,703,75,0,"200,000 .. 500,000",0,0,0,0,0,0,0,10
342150,342150,Games of Glory,Lightbulb Crew,Lightbulb Crew,,322,244,0,"200,000 .. 500,000",0,0,0,0,0,0,0,0
63200,63200,Monday Night Combat,Uber Entertainment,Uber Entertainment,,886,246,0,"200,000 .. 500,000",0,0,0,0,499,499,0,1
485610,485610,Soccer Online: Ball 3D,Unusualsoft,Unusualsoft,,7877,1505,0,"200,000 .. 500,000",0,0,0,0,99,99,0,81
616220,616220,Hide vs. Seek,Brave Little Studios,Brave Little Studios,,222,390,0,"200,000 .. 500,000",0,0,0,0,0,0,0,0
1339140,1339140,BATTLE OF REBELS,KOREK PRODUCTION,"Funbox Media Ltd, GS2 Games Inc",,6,1,0,"200,000 .. 500,000",0,0,0,0,0,0,0,0
442780,442780,STRAFE: Gold Edition,Pixel Titans,Devolver Digital,,1709,641,0,"200,000 .. 500,000",0,0,0,0,1499,1499,0,3
407330,407330,Sakura Dungeon,Winged Cloud,Winged Cloud,,1690,156,0,"200,000 .. 500,000",0,0,0,0,1999,1999,0,7
409160,409160,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",Crows Crows Crows,Crows Crows Crows,,8776,621,0,"200,000 .. 500,000",0,0,0,0,0,0,0,3
756800,756800,Contraband Police,Crazy Rocks,PlayWay S.A.,,9128,548,0,"200,000 .. 500,000",0,0,0,0,1999,1999,0,678
1230140,1230140,ATRI -My Dear Moments-,"Frontwing, 枕",ANIPLEX.EXE,,13631,166,0,"200,000 .. 500,000",0,0,0,0,2099,2099,0,69
828070,828070,Treasure Hunter Claire,Acerola,Kagura Games,,1896,220,0,"200,000 .. 500,000",0,0,0,0,1999,1999,0,14
684580,684580,Shoppe Keep 2,Strange Fire,Excalibur Publishing,,1224,911,0,"200,000 .. 500,000",0,0,0,0,999,999,0,2
1227800,1227800,Quantum League - Free Open Beta,Nimble Giant Entertainment,Nimble Giant Entertainment,,552,220,0,"200,000 .. 500,000",0,0,0,0,0,0,0,0
1310520,1310520,Occupy Mars: Prologue,▲ Pyramid Games,Pyramid Games S.A.,,1175,316,0,"200,000 .. 500,000",0,0,0,0,0,0,0,3
336670,336670,HIT,Shifty Chair Games,Shifty Chair Games,,178,299,0,"200,000 .. 500,000",0,0,0,0,0,0,0,0
1230170,1230170,Gunsmith Simulator: Prologue,GameHunters,PlayWay S.A.,,1082,194,0,"200,000 .. 500,000",0,0,0,0,0,0,0,27
1119980,1119980,In Sound Mind,We Create Stuff,Modus Games,,3483,175,0,"200,000 .. 500,000",0,0,0,0,3499,3499,0,23
2248760,2248760,Car For Sale Simulator 2023,Red Axe Games,Red Axe Games,,7321,1199,0,"200,000 .. 500,000",0,0,0,0,1799,1799,0,160
1217390,1217390,Some Some Convenience Store,"TALESSHOP Co., Ltd.","TALESSHOP Co., Ltd.",,2862,114,0,"200,000 .. 500,000",0,0,0,0,1499,1499,0,5
1730590,1730590,The Entropy Centre,Stubby Games,Playstack,,2007,173,0,"200,000 .. 500,000",0,0,0,0,2499,2499,0,10
312150,312150,Wild Warfare,Hyper Hippo Games,Hyper Hippo Games,,688,311,0,"200,000 .. 500,000",0,0,0,0,0,0,0,0
236510,236510,Takedown: Red Sabre,Serellan LLC,505 Games,,2306,3330,0,"200,000 .. 500,000",0,0,0,0,499,499,0,1
1058650,1058650,Beyond The Wire,Redstone Interactive,Offworld Industries,,4672,2487,0,"200,000 .. 500,000",0,0,0,0,999,999,0,5
44340,44340,Operation Flashpoint: Red River,Codemasters Action Studio,Codemasters,,774,712,0,"200,000 .. 500,000",0,0,0,0,0,0,0,2
15750,15750,Oddworld: Stranger's Wrath HD,Oddworld Inhabitants,Oddworld Inhabitants,,1259,186,0,"200,000 .. 500,000",0,0,0,0,999,999,0,5
503350,503350,White Noise 2,Milkstone Studios,Milkstone Studios,,2257,582,0,"200,000 .. 500,000",0,0,0,0,999,999,0,0
1389990,1389990,Oblivity - Find your perfect Sensitivity,Poly Games,Poly Games,,862,205,0,"200,000 .. 500,000",0,0,0,0,999,999,0,35
65560,65560,Painkiller Redemption,Eggtooth Team,Prime Matter,,314,339,0,"200,000 .. 500,000",0,0,0,0,99,499,80,1
252630,252630,Eldritch,Minor Key Games,Minor Key Games,,1869,263,0,"200,000 .. 500,000",0,0,0,0,1499,1499,0,2
712050,712050,Otaku's Fantasy,Dieselmine,Paradise Project,,2648,353,0,"200,000 .. 500,000",0,0,0,0,0,0,0,1
899970,899970,NEKOPARA Extra,NEKO WORKs,Sekai Project,,3475,85,0,"200,000 .. 500,000",0,0,0,0,499,499,0,9
442810,442810,UFO Online: Invasion,Bad Pixel,Bad Pixel,,343,243,0,"200,000 .. 500,000",0,0,0,0,0,0,0,0
757130,757130,Paintball War,ShadowWolf Games,ShadowWolf Games,,494,671,0,"200,000 .. 500,000",0,0,0,0,0,0,0,0
1072150,1072150,Hedon Bloodrite,Zan_HedonDev,Zan_HedonDev,,1515,143,0,"200,000 .. 500,000",0,0,0,0,1189,1699,30,11
418650,418650,Space Pirate Trainer,I-Illusions,I-Illusions,,2620,155,0,"200,000 .. 500,000",0,0,0,0,1499,1499,0,5
772540,772540,Battle Royale Trainer,Trickjump Games Ltd,Trickjump Games Ltd,,956,701,0,"200,000 .. 500,000",0,0,0,0,599,599,0,1
1393350,1393350,Swaying Girl,Wet Girl,Shoot Girl,,4237,496,0,"200,000 .. 500,000",0,0,0,0,99,99,0,6
952040,952040,MUSYNX,I-Inferno,Wave Game,,4552,605,0,"200,000 .. 500,000",0,0,0,0,99,399,75,136
407230,407230,Legend of Mysteria RPG,Labyrinthine,Senpai Studios,,555,229,0,"200,000 .. 500,000",0,0,0,0,199,199,0,0
4720,4720,Condemned: Criminal Origins,Monolith,SEGA,,2841,433,0,"200,000 .. 500,000",0,0,0,0,1495,1495,0,6
1227690,1227690,Severed Steel,Greylock Studio,SawyHeartGames,,3375,176,0,"200,000 .. 500,000",0,0,0,0,2499,2499,0,38
234190,234190,Receiver,Wolfire Games,Wolfire Games,,3252,803,0,"200,000 .. 500,000",0,0,0,0,499,499,0,5
1485870,1485870,Evil Inside - Prologue,JanduSoft,JanduSoft,,607,264,0,"200,000 .. 500,000",0,0,0,0,0,0,0,8
574090,574090,MOTHERGUNSHIP,"Grip Digital, Terrible Posture Games",Versus Evil,,1150,348,0,"200,000 .. 500,000",0,0,0,0,2499,2499,0,9
1334040,1334040,Paper Dolls 2 纸人贰,"Beijing Litchi Culture Media Co., Ltd.","Beijing Litchi Culture Media Co., Ltd.",,1990,362,0,"200,000 .. 500,000",0,0,0,0,1999,1999,0,19
1477830,1477830,HudSight - custom crosshair overlay,Eduard Kozadaev,Eduard Kozadaev,,2430,297,0,"200,000 .. 500,000",0,0,0,0,699,699,0,957
1792250,1792250,Serious Sam: Siberian Mayhem,"Croteam, Timelock Studio",Devolver Digital,,3336,264,0,"200,000 .. 500,000",0,0,0,0,1999,1999,0,40
562270,562270,Shot Shot Tactic,Indie Game Group,Indie Game Group,,204,251,0,"200,000 .. 500,000",0,0,0,0,399,399,0,0
1233270,1233270,OshiRabu: Waifus Over Husbandos,SukeraSomero,"HUBLOTS, mirai works",,3255,479,0,"200,000 .. 500,000",0,0,0,0,1999,1999,0,2
41014,41014,Serious Sam HD: The Second Encounter,Croteam,Devolver Digital,,632,62,0,"200,000 .. 500,000",0,0,0,0,1999,1999,0,0
626680,626680,Kreedz Climbing,ObsessionSoft,ObsessionSoft,,783,173,0,"200,000 .. 500,000",0,0,0,0,0,0,0,0
660880,660880,b,u&amp;i,u&amp;i,,3592,356,0,"200,000 .. 500,000",0,0,0,0,0,0,0,5
2096610,2096610,Crysis 3 Remastered,"Crytek, Saber Interactive",Crytek,,2444,317,0,"200,000 .. 500,000",0,0,0,0,2999,2999,0,111
1732190,1732190,FATAL FRAME / PROJECT ZERO: Maiden of Black Water,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",,4117,981,0,"200,000 .. 500,000",0,0,0,0,3999,3999,0,23
1008710,1008710,Wet Girl,Wet Girl,Shoot Girl,,4713,736,0,"200,000 .. 500,000",0,0,0,0,99,99,0,2
335430,335430,Grimoire: Manastorm,Omniconnection,Omniconnection,,693,323,0,"200,000 .. 500,000",0,0,0,0,0,0,0,0
1347430,1347430,Cute Honey,Lovely Games,Lovely Games,,4380,440,0,"200,000 .. 500,000",0,0,0,0,199,199,0,6
217690,217690,Anna - Extended Edition,Dreampainters,Kalypso Media Digital,,954,594,0,"200,000 .. 500,000",0,0,0,0,999,999,0,0
908520,908520,fpsVR,SBSoftLab,SBSoftLab,,1830,42,0,"200,000 .. 500,000",0,0,0,0,399,399,0,223
732730,732730,War Trigger 2,"Rocketeer Games Studio, LLC","Rocketeer Games Studio, LLC",,487,402,0,"200,000 .. 500,000",0,0,0,0,0,0,0,1
407840,407840,Guardians of Orion (Phase 2),DANKIE,DANKIE,,1961,1688,0,"200,000 .. 500,000",0,0,0,0,99,99,0,0
546930,546930,Machine Hunt,Racing Bros,ANPA.US,,276,272,0,"200,000 .. 500,000",0,0,0,0,99,99,0,0
295690,295690,PARTICLE MACE,Andy Wallace,Andy Makes,,1208,166,0,"200,000 .. 500,000",0,0,0,0,499,499,0,0
249630,249630,Delver,"Chad Cuddigan, Joshua Skelton",Priority Interrupt,,2380,342,0,"200,000 .. 500,000",0,0,0,0,1499,1499,0,4
465240,465240,Serious Sam VR: The Last Hope,Croteam VR,"Devolver Digital, Croteam",,1140,203,0,"200,000 .. 500,000",0,0,0,0,2999,2999,0,16
261760,261760,Lichdom: Battlemage,Xaviant,Xaviant Games,,1644,1255,0,"200,000 .. 500,000",0,0,0,0,999,999,0,1
1360000,1360000,The Infected,DigX Studios,DigX Studios,,4927,752,0,"200,000 .. 500,000",0,0,0,0,1599,1599,0,244
407560,407560,Killing Room,Alda Games,Alda Games,,954,410,0,"200,000 .. 500,000",0,0,0,0,1499,1499,0,1
2370,2370,Hexen: Deathkings of the Dark Citadel,Raven Software,id Software,,132,36,0,"200,000 .. 500,000",0,0,0,0,499,499,0,0
692890,692890,Roboquest,RyseUp Studios,"RyseUp Studios, Starbreeze Publishing",,7345,461,0,"200,000 .. 500,000",0,0,0,0,2499,2499,0,3370
862690,862690,"Kid,napper: Gosh, I'm Kidnapped by a Pupil",Catnip,Catnip,,3745,465,0,"200,000 .. 500,000",0,0,0,0,0,0,0,2
1378360,1378360,White Hell,"Robert Raulus, Mikko Tamper, Antti Allén",KeleSoft avoin yhtiö,,159,5,0,"200,000 .. 500,000",0,0,0,0,1499,1499,0,0
1144770,1144770,SLUDGE LIFE,"Terri Vellmann, Doseone",Devolver Digital,,3156,324,0,"200,000 .. 500,000",0,0,0,0,1499,1499,0,7
1032430,1032430,Blood Trail,Electrovore,Electrovore,,3183,817,0,"200,000 .. 500,000",0,0,0,0,2499,2499,0,32
344910,344910,Sun Blast: Star Fighter,OBLONE Software,Senpai Studios,,410,254,0,"200,000 .. 500,000",0,0,0,0,199,199,0,0
1494420,1494420,Silica,Bohemia Incubator,Bohemia Interactive,,2377,682,0,"200,000 .. 500,000",0,0,0,0,1599,1999,20,166
2005010,2005010,"Warhammer 40,000: Boltgun",Auroch Digital,Focus Entertainment,,8309,796,0,"200,000 .. 500,000",0,0,0,0,2199,2199,0,113
265770,265770,Cannons Lasers Rockets,Net Games Laboratory,Net Games Distribution LTD,,126,393,0,"200,000 .. 500,000",0,0,0,0,0,0,0,0
13540,13540,Tom Clancy's Rainbow Six Vegas,Ubisoft Montreal,Ubisoft,,954,237,0,"200,000 .. 500,000",0,0,0,0,999,999,0,13
324570,324570,Halo: Spartan Strike,"343 Industries, Vanguard Games",Xbox Game Studios,,1077,255,0,"200,000 .. 500,000",0,0,0,0,299,299,0,2
509220,509220,Save Jesus,Almighty Games,Almighty Games,,1906,202,0,"200,000 .. 500,000",0,0,0,0,199,199,0,1
1069640,1069640,This Land Is My Land,Game-Labs,Game-Labs,,2867,1223,0,"200,000 .. 500,000",0,0,0,0,2999,2999,0,141
1309,1309,SiN Episodes: Emergence,Ritual Entertainment,Ritual Entertainment,,322,45,0,"200,000 .. 500,000",0,0,0,0,999,999,0,0
248530,248530,Depth Hunter 2: Deep Dive,Biart Company LLC,Biart Company LLC,,715,249,0,"200,000 .. 500,000",0,0,0,0,1799,1799,0,1
555210,555210,Trick and Treat - Visual Novel,Eternal Night Studios,"Alberto Herrera, Ziel Graywords, Stw projects",,3194,372,0,"200,000 .. 500,000",0,0,0,0,0,0,0,1
1339790,1339790,Battleground,xFAIRx,xFAIRx,,13,11,0,"200,000 .. 500,000",0,0,0,0,99,99,0,0
1457930,1457930,Red Rage,Snakebite Studios,Snakebite Studios,,35,6,0,"200,000 .. 500,000",0,0,0,0,99,99,0,0
893680,893680,Project Warlock,Buckshot Software,"Retrovibe, gaming company",,4059,592,0,"200,000 .. 500,000",0,0,0,0,1200,1200,0,7
434420,434420,The Chosen RPG,Little Big Lee,Senpai Studios,,849,358,0,"200,000 .. 500,000",0,0,0,0,199,199,0,1
351490,351490,Intergalactic Bubbles,Hellscape Games,Hellscape Games,,925,240,0,"200,000 .. 500,000",0,0,0,0,199,199,0,2
1557990,1557990,Retail Royale,DarxDev,DarxDev,,3510,991,0,"200,000 .. 500,000",0,0,0,0,499,499,0,8
353560,353560,Plug & Play,"Mario von Rickenbach, Michael Frei",Etter Studio,,4032,744,0,"200,000 .. 500,000",0,0,0,0,299,299,0,1
1190150,1190150,Paint Warfare,bananadev.,Prevain,,839,161,0,"200,000 .. 500,000",0,0,0,0,0,0,0,18
706990,706990,BLOCKPOST,Skullcap Studios,Skullcap Studios,,12056,4135,0,"200,000 .. 500,000",0,0,0,0,0,0,0,79
1590180,1590180,Shillelagh,Andrew Simon Thomas LLC,Andrew Simon Thomas LLC,,11,5,0,"200,000 .. 500,000",0,0,0,0,499,499,0,0
343630,343630,CroNix,MAGICS,MAGICS,,206,237,0,"200,000 .. 500,000",0,0,0,0,0,0,0,0
63940,63940,Men of War: Vietnam,Fulqrum Publishing,Fulqrum Publishing,,703,388,0,"200,000 .. 500,000",0,0,0,0,799,799,0,5
7860,7860,NecroVision,The Farm 51,Fulqrum Publishing,,994,475,0,"200,000 .. 500,000",0,0,0,0,499,499,0,4
284460,284460,DeadCore,5 Bits Games,BANDAI NAMCO Entertainment,,1690,294,0,"200,000 .. 500,000",0,0,0,0,999,999,0,1
964800,964800,Prodeus,Bounding Box Software Inc.,Humble Games,,5298,341,0,"200,000 .. 500,000",0,0,0,0,2499,2499,0,86
537430,537430,Inner Chains,Telepaths Tree,IMGN.PRO,,229,262,0,"200,000 .. 500,000",0,0,0,0,1999,1999,0,1
476360,476360,Strike Vector EX,Ragequit Corporation,Ragequit Corporation,,646,105,0,"200,000 .. 500,000",0,0,0,0,0,0,0,0
878750,878750,Hentai Girl,GirlGames,GirlGames,,4662,450,0,"200,000 .. 500,000",0,0,0,0,99,99,0,11
209630,209630,Magrunner: Dark Pulse,Frogwares,Frogwares,,746,275,0,"200,000 .. 500,000",0,0,0,0,399,1999,80,1
1548850,1548850,Six Days in Fallujah,Highwire Games,Victura,,6823,1140,0,"200,000 .. 500,000",0,0,0,0,3999,3999,0,309
671610,671610,Warfork,Team Forbidden,Team Forbidden,,1707,200,0,"200,000 .. 500,000",0,0,0,0,0,0,0,9
1488640,1488640,Wholesome Slaughter,Eclipse Game Labs,Patrick Simeon,,40,3,0,"200,000 .. 500,000",0,0,0,0,99,99,0,0
711990,711990,Elise the Devil,Dieselmine,Paradise Project,,2074,157,0,"200,000 .. 500,000",0,0,0,0,0,0,0,3
598060,598060,Slasher's Keep,Damian Schloter,Damian Schloter,,1670,300,0,"200,000 .. 500,000",0,0,0,0,1399,1399,0,5
385730,385730,WWE 2K16,"Visual Concepts, Yuke's Co., LTD",2K,,1818,992,0,"200,000 .. 500,000",0,0,0,0,0,0,0,5
1359980,1359980,POSTAL: Brain Damaged,"Hyperstrange, CreativeForge Games","Running With Scissors, Hyperstrange",,5662,217,0,"200,000 .. 500,000",0,0,0,0,1999,1999,0,18
1193340,1193340,Zelter,G1 Playground,SuperGG.com,,969,854,0,"200,000 .. 500,000",0,0,0,0,1999,1999,0,5
820520,820520,Deceive Inc.,Sweet Bandits Studios,Tripwire Presents,,4890,1058,0,"200,000 .. 500,000",0,0,0,0,1999,1999,0,183
953820,953820,Parkan: Iron Strategy,GameXP.com,GameXP.com,,24,4,0,"200,000 .. 500,000",0,0,0,0,299,299,0,0
384570,384570,Zanzarah: The Hidden Portal,Funatics Software,Daedalic Entertainment,,674,275,0,"200,000 .. 500,000",0,0,0,0,799,799,0,11
1230410,1230410,Chaos,Frinky,Frinky,,3360,438,0,"200,000 .. 500,000",0,0,0,0,0,0,0,5
1215390,1215390,Animal Revolt Battle Simulator,VDimension,"VDimension, Yodo1 Ltd.",,4576,195,0,"200,000 .. 500,000",0,0,0,0,1499,1499,0,223
96800,96800,Nexuiz,IllFonic,"IllFonic, Psyop Games",,178,138,0,"200,000 .. 500,000",0,0,0,0,999,999,0,0
385400,385400,Weapons Genius,"JDM4iK, Droid Riot",Conglomerate 5,,511,627,0,"200,000 .. 500,000",0,0,0,0,99,99,0,4
369400,369400,Let the Cat in,Eforb,Eforb,,773,229,0,"200,000 .. 500,000",0,0,0,0,0,0,0,0
1150080,1150080,Azur Lane Crosswave,"IDEA FACTORY, COMPILE HEART, FELISTELLA",Idea Factory International,,4973,2205,0,"200,000 .. 500,000",0,0,0,0,3999,3999,0,5
527990,527990,Gladiator Trainer,Pilgrim Adventures,Senpai Studios,,179,73,0,"200,000 .. 500,000",0,0,0,0,199,199,0,0
15300,15300,Tom Clancy's Ghost Recon,Red Storm Entertainment,Ubisoft,,1169,88,0,"200,000 .. 500,000",0,0,0,0,999,999,0,12
385370,385370,Radiator 2: Anniversary Edition,Robert Yang,Robert Yang,,2475,401,0,"200,000 .. 500,000",0,0,0,0,0,0,0,1
1533420,1533420,Neon White,Angel Matrix,Annapurna Interactive,,12591,215,0,"200,000 .. 500,000",0,0,0,0,2499,2499,0,122
1170760,1170760,XIII - Classic,Ubisoft Paris Studio,Microids,,1825,201,0,"200,000 .. 500,000",0,0,0,0,599,599,0,10
1191210,1191210,Seek Girl Ⅲ,DSGame,DSGame,,2309,444,0,"200,000 .. 500,000",0,0,0,0,49,99,51,8
414120,414120,Modbox,Modbox,Modbox,,190,29,0,"200,000 .. 500,000",0,0,0,0,1499,1499,0,0
1423410,1423410,Zone of Death,MAD Studio,MAD Studio,,3,3,0,"200,000 .. 500,000",0,0,0,0,399,399,0,0
1146300,1146300,Land of War - The Beginning,MS GAMES,MS GAMES SP. Z O.O.,,315,307,0,"200,000 .. 500,000",0,0,0,0,1999,1999,0,2
1371690,1371690,GRAVEN,Slipgate Ironworks™,"3D Realms, Fulqrum Publishing",,515,241,0,"200,000 .. 500,000",0,0,0,0,1999,2499,20,1
243000,243000,Omikron: The Nomad Soul,Quantic Dream,Square Enix,,374,183,0,"200,000 .. 500,000",0,0,0,0,999,999,0,1
508550,508550,Sneak Thief,Nicholas Rizzo,Nicholas Rizzo,,1211,416,0,"200,000 .. 500,000",0,0,0,0,1499,1499,0,5
998930,998930,Seek Girl,DSGame,DSGame,,3823,1031,0,"200,000 .. 500,000",0,0,0,0,0,0,0,10
1397170,1397170,Anime Wave Simulator,SeedWall,SeedWall,,42,34,0,"200,000 .. 500,000",0,0,0,0,199,199,0,0
1118920,1118920,TrenchesWIP,Big OOF Games PTY LTD,-,,1046,376,0,"200,000 .. 500,000",0,0,0,0,0,0,0,2
567060,567060,Putrefaction 2: Void Walker,Kazakov Oleg,Kazakov Oleg,,267,74,0,"200,000 .. 500,000",0,0,0,0,499,499,0,0
9060,9060,HeXen II,Raven Software,id Software,,369,78,0,"200,000 .. 500,000",0,0,0,0,499,499,0,1
414740,414740,RAID: World War II,Lion game Lion,Starbreeze Publishing AB,,1189,988,0,"200,000 .. 500,000",0,0,0,0,1999,1999,0,4
1273480,1273480,The Highrise,"Studio Hatch Co., Ltd.","Studio Hatch Co., Ltd.",,99,96,0,"200,000 .. 500,000",0,0,0,0,799,799,0,9
10220,10220,Postal III,Trashmasters,Akella,,1578,2110,0,"200,000 .. 500,000",0,0,0,0,599,599,0,6
963710,963710,Lost in Vivo,KIRA,KIRA,,2724,179,0,"200,000 .. 500,000",0,0,0,0,1199,1199,0,9
352460,352460,Dead Realm,Section Studios,3BLACKDOT,,2913,1731,0,"200,000 .. 500,000",0,0,0,0,0,0,0,0
266110,266110,Tower of Guns,Terrible Posture Games,Versus Evil,,947,232,0,"100,000 .. 200,000",0,0,0,0,1499,1499,0,1
339230,339230,ZOMBI,Straight Right,Ubisoft,,1613,880,0,"100,000 .. 200,000",0,0,0,0,1999,1999,0,5
457210,457210,SEUM: Speedrunners from Hell,Pine Studio,Pine Studio,,2724,145,0,"100,000 .. 200,000",0,0,0,0,1499,1499,0,7
1108750,1108750,Timerunner,Sicarius,G-DEVS.com,,110,20,0,"100,000 .. 200,000",0,0,0,0,599,599,0,0
1263370,1263370,Seek Girl:Fog Ⅰ,DSGame,DSGame,,3864,696,0,"100,000 .. 200,000",0,0,0,0,399,399,0,8
371670,371670,Rolling Sun,Mystik'Art,Mystik'Art,,395,427,0,"100,000 .. 200,000",0,0,0,0,199,199,0,0
690810,690810,Killing Floor: Incursion,Tripwire Interactive,Tripwire Interactive,,497,439,0,"100,000 .. 200,000",0,0,0,0,1999,1999,0,4
261490,261490,Bedlam,RedBedlam,KISS ltd,,657,207,0,"100,000 .. 200,000",0,0,0,0,0,0,0,1
1150760,1150760,Gloomwood,"Dillon Rogers, David Szymanski",New Blood Interactive,,3850,223,0,"100,000 .. 200,000",0,0,0,0,1999,1999,0,22
1239020,1239020,TOGETHER BnB,AURORA Games,AURORA Games,,4089,2294,0,"100,000 .. 200,000",0,0,0,0,1799,1799,0,33
15390,15390,Brothers in Arms: Hell's Highway,Gearbox Software,Ubisoft,,1650,170,0,"100,000 .. 200,000",0,0,0,0,999,999,0,11
396280,396280,Anarchy Online,Funcom,Funcom,,193,43,0,"100,000 .. 200,000",0,0,0,0,0,0,0,2
382080,382080,Action Alien,Devdan Games,Conglomerate 5,,202,193,0,"100,000 .. 200,000",0,0,0,0,99,99,0,4
246700,246700,Strike Vector,Ragequit Corporation,Ragequit Corporation,,1513,725,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0
1324780,1324780,Easy Red 2,Marco Amadei,Corvostudio di Amadei Marco,,3008,331,0,"100,000 .. 200,000",0,0,0,0,899,899,0,41
575950,575950,Blood Feed,Racing Bros,ANPA.US,,491,216,0,"100,000 .. 200,000",0,0,0,0,99,99,0,0
1057850,1057850,Neon Boost,Sample Text Studio,Sample Text Studio,,2258,245,0,"100,000 .. 200,000",0,0,0,0,0,0,0,3
1257290,1257290,Atelier Ryza 2: Lost Legends & the Secret Fairy,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",,2763,270,0,"100,000 .. 200,000",0,0,0,0,2999,5999,50,122
385600,385600,Heavy Fire: Shattered Spear,Teyon,Mastiff,,53,35,0,"100,000 .. 200,000",0,0,0,0,399,399,0,0
